state_1,price_1,load_1,month_1,year_1,coal_cost_1,CDD_1,HDD_1,date_1,state_2,price_2,load_2,month_2,year_2,coal_cost_2,CDD_2,HDD_2,date_2,ln_load_rel,ln_price_rel,ln_coal_rel,time_diff
missouri,0.1139183856137353,4342.0,7,2011,42.282029374669435,543.0,0.0,7/2011,missouri,0.10151461425459703,1972.0,10,2011,35.6212957803556,19.0,262.0,10/2011,0.7892868152756565,0.11527950541428335,0.17141850321752325,-3.0
missouri,0.1139183856137353,4342.0,7,2011,42.282029374669435,543.0,0.0,7/2011,missouri,0.09354602604850756,2377.0,3,2012,34.54084241555291,62.0,289.0,3/2012,0.6024958830780432,0.19702870395640817,0.20221969631949008,-8.0
missouri,0.1139183856137353,4342.0,7,2011,42.282029374669435,543.0,0.0,7/2011,missouri,0.10072792446406938,1895.0,4,2012,32.93182341573799,23.0,224.0,4/2012,0.8291162329217103,0.12305921153642368,0.24992269097054853,-9.0
missouri,0.1139183856137353,4342.0,7,2011,42.282029374669435,543.0,0.0,7/2011,missouri,0.08950010914647455,3566.0,1,2013,73.94177531702088,0.0,996.0,1/2013,0.19689055201515138,0.2412424315417597,-0.5589158051535984,-18.0
missouri,0.1139183856137353,4342.0,7,2011,42.282029374669435,543.0,0.0,7/2011,missouri,0.09342652917972495,3006.0,2,2013,66.17959643693956,0.0,884.0,2/2013,0.36772478012531734,0.19830693310514008,-0.4480100462088919,-19.0
missouri,0.1139183856137353,4342.0,7,2011,42.282029374669435,543.0,0.0,7/2011,missouri,0.09543137157847845,3097.0,3,2013,84.1063208434391,0.0,853.0,3/2013,0.3379011704650344,0.17707490939642245,-0.6877195645112548,-20.0
missouri,0.1139183856137353,4342.0,7,2011,42.282029374669435,543.0,0.0,7/2011,missouri,0.11632972298675326,2265.0,5,2013,55.66996020038413,77.0,32.0,5/2013,0.6507603125211028,-0.020946322219406642,-0.27507852896985163,-22.0
missouri,0.1139183856137353,4342.0,7,2011,42.282029374669435,543.0,0.0,7/2011,missouri,0.0887559504608858,3694.0,2,2014,30.3803407524706,0.0,121.0,2/2014,0.16162518967905193,0.24959180278096174,0.3305664448582143,-31.0
missouri,0.1139183856137353,4342.0,7,2011,42.282029374669435,543.0,0.0,7/2011,missouri,0.10313075506445672,2087.0,10,2014,29.436851798003296,20.0,262.0,10/2014,0.7326074433610363,0.09948462655215709,0.36211480637149523,-39.0
missouri,0.1139183856137353,4342.0,7,2011,42.282029374669435,543.0,0.0,7/2011,missouri,0.0978519129127673,2643.0,11,2014,41.148232555884206,0.0,831.0,11/2014,0.4964204358339479,0.15202703324386355,0.0271811833586451,-40.0
missouri,0.1139183856137353,4342.0,7,2011,42.282029374669435,543.0,0.0,7/2011,missouri,0.09205118944193356,3637.0,1,2015,52.4193941997013,0.0,1074.0,1/2015,0.17717590545124814,0.21313744704589607,-0.21491448286005965,-42.0
missouri,0.1139183856137353,4342.0,7,2011,42.282029374669435,543.0,0.0,7/2011,missouri,0.09106816577886484,3460.0,1,2016,46.7715271802705,0.0,1087.0,1/2016,0.22706648238646712,0.22387397574190934,-0.10091246588820305,-54.0
missouri,0.1139183856137353,4342.0,7,2011,42.282029374669435,543.0,0.0,7/2011,missouri,0.10112254443405051,2292.0,11,2017,91.24415341440599,0.0,587.0,11/2017,0.638910272603607,0.11914918373325353,-0.7691767599340389,-76.0
missouri,0.1139183856137353,4342.0,7,2011,42.282029374669435,543.0,0.0,7/2011,missouri,0.09092937632489122,3154.0,2,2018,41.485365762951396,0.0,851.0,2/2018,0.3196635829152534,0.22539915546986977,0.019021425475706656,-79.0
missouri,0.1139183856137353,4342.0,7,2011,42.282029374669435,543.0,0.0,7/2011,missouri,0.09738871852058359,2651.0,3,2018,36.344205928817026,3.0,683.0,3/2018,0.4933981441492116,0.15677189867277563,0.15132736376174624,-80.0
nebraska,0.10984987184181619,1019.0,7,2011,43.52292607510476,438.0,0.0,7/2011,nebraska,0.09746213464363507,588.0,10,2011,38.94432906134441,9.0,336.0,10/2011,0.549850085324098,0.11965069222251211,0.11115466909658687,-3.0
nebraska,0.10984987184181619,1019.0,7,2011,43.52292607510476,438.0,0.0,7/2011,nebraska,0.09184154325877056,791.0,3,2012,37.44848952745721,38.0,406.0,3/2012,0.2532790654550709,0.1790498959587468,0.15032145936451072,-8.0
nebraska,0.10984987184181619,1019.0,7,2011,43.52292607510476,438.0,0.0,7/2011,nebraska,0.09962652568762329,581.0,4,2012,32.060717110730636,13.0,307.0,4/2012,0.5618262763708136,0.09768618086664071,0.3056563207671246,-9.0
nebraska,0.10984987184181619,1019.0,7,2011,43.52292607510476,438.0,0.0,7/2011,nebraska,0.09335247240508834,875.0,3,2013,83.90833044597338,0.0,953.0,3/2013,0.1523531468651104,0.16273227720263594,-0.656437063253545,-20.0
nebraska,0.10984987184181619,1019.0,7,2011,43.52292607510476,438.0,0.0,7/2011,nebraska,0.11548416414755103,686.0,6,2013,77.97403829055777,193.0,4.0,6/2013,0.3956994054968396,-0.05001878144958824,-0.5830880933873709,-23.0
nebraska,0.10984987184181619,1019.0,7,2011,43.52292607510476,438.0,0.0,7/2011,nebraska,0.08994268358399059,1039.0,12,2013,31.528927644148336,0.0,314.0,12/2013,-0.01943695787650262,0.19994201377564452,0.3223823731423578,-29.0
nebraska,0.10984987184181619,1019.0,7,2011,43.52292607510476,438.0,0.0,7/2011,nebraska,0.09198833318701043,925.0,3,2014,51.827573088291246,0.0,921.0,3/2014,0.09678329571029969,0.17745287634173385,-0.17463447117720055,-32.0
nebraska,0.10984987184181619,1019.0,7,2011,43.52292607510476,438.0,0.0,7/2011,nebraska,0.11686612723484666,728.0,9,2014,27.956780851785457,78.0,19.0,9/2014,0.3362759850260388,-0.06191443585520449,0.4426280587882777,-38.0
nebraska,0.10984987184181619,1019.0,7,2011,43.52292607510476,438.0,0.0,7/2011,nebraska,0.10400310167684404,638.0,10,2014,30.309198410390618,9.0,345.0,10/2014,0.4682387498779349,0.05469390965217352,0.36183659112358213,-39.0
nebraska,0.10984987184181619,1019.0,7,2011,43.52292607510476,438.0,0.0,7/2011,nebraska,0.0978519129127673,716.0,11,2014,41.73010716190661,0.0,970.0,11/2014,0.35289686626207917,0.1156593890729888,0.04206497288654955,-40.0
nebraska,0.10984987184181619,1019.0,7,2011,43.52292607510476,438.0,0.0,7/2011,nebraska,0.08795134855480609,1061.0,1,2015,50.2913815487637,0.0,1176.0,1/2015,-0.04039010539125832,0.2223308279001409,-0.1445458859771594,-42.0
nebraska,0.10984987184181619,1019.0,7,2011,43.52292607510476,438.0,0.0,7/2011,nebraska,0.08942468508009552,1036.0,1,2016,45.427740020688525,0.0,1247.0,1/2016,-0.01654538959670358,0.20571786863497243,-0.042835096656866765,-54.0
nebraska,0.10984987184181619,1019.0,7,2011,43.52292607510476,438.0,0.0,7/2011,nebraska,0.10592792671556142,594.0,5,2016,35.64253650284045,47.0,19.0,5/2016,0.5396977138600798,0.03635570595996894,0.19974806528563427,-58.0
nebraska,0.10984987184181619,1019.0,7,2011,43.52292607510476,438.0,0.0,7/2011,nebraska,0.10196108326504162,617.0,11,2016,31.0171332736178,0.0,586.0,11/2016,0.5017080093173371,0.07452342830121503,0.3387480974130486,-64.0
nebraska,0.10984987184181619,1019.0,7,2011,43.52292607510476,438.0,0.0,7/2011,nebraska,0.0981290926099158,705.0,11,2017,92.35734331150607,0.0,754.0,11/2017,0.36837923041045617,0.1128307488052899,-0.752377384111311,-76.0
nebraska,0.10984987184181619,1019.0,7,2011,43.52292607510476,438.0,0.0,7/2011,nebraska,0.08925582952136561,958.0,2,2018,40.31388300048347,0.0,205.0,2/2018,0.06172925525186421,0.20760789687193046,0.07659193451288154,-79.0
nebraska,0.10984987184181619,1019.0,7,2011,43.52292607510476,438.0,0.0,7/2011,nebraska,0.09771473601260836,734.0,4,2018,36.32318175497149,0.0,695.0,4/2018,0.32806800460820923,0.11706225529184679,0.18083168218721976,-81.0
north dakota,0.10120428007648805,322.0,7,2011,47.9474348020668,221.0,3.0,7/2011,north dakota,0.09452408692568766,287.0,10,2011,33.422825591408746,0.0,508.0,10/2011,0.11506932978478729,0.06828635908120209,0.3608662350374481,-3.0
north dakota,0.10120428007648805,322.0,7,2011,47.9474348020668,221.0,3.0,7/2011,north dakota,0.08452229363225282,395.0,3,2012,38.501258309353595,10.0,776.0,3/2012,-0.20433421935671356,0.1801257196713489,0.21941437842891565,-8.0
north dakota,0.10120428007648805,322.0,7,2011,47.9474348020668,221.0,3.0,7/2011,north dakota,0.09231724289848109,303.0,4,2012,28.02559250247815,0.0,576.0,4/2012,0.06081874003503915,0.0919101115089667,0.5369871918875908,-9.0
north dakota,0.10120428007648805,322.0,7,2011,47.9474348020668,221.0,3.0,7/2011,north dakota,0.10504384902369301,304.0,9,2014,30.35999806192161,23.0,34.0,9/2014,0.05752384413818652,-0.03723682352733805,0.4569794138575455,-38.0
north dakota,0.10120428007648805,322.0,7,2011,47.9474348020668,221.0,3.0,7/2011,north dakota,0.0946980711447126,350.0,10,2014,27.740622273916834,0.0,573.0,10/2014,-0.08338160893905101,0.0664474172804167,0.5472074555442867,-39.0
north dakota,0.10120428007648805,322.0,7,2011,47.9474348020668,221.0,3.0,7/2011,north dakota,0.0823673856089096,600.0,1,2016,43.416893048076645,0.0,1587.0,1/2016,-0.6223781096717381,0.20595149635840898,0.09925669643747044,-54.0
north dakota,0.10120428007648805,322.0,7,2011,47.9474348020668,221.0,3.0,7/2011,north dakota,0.09410900799056976,411.0,3,2016,49.653613148207185,0.0,896.0,3/2016,-0.24404166895182625,0.07268727934646924,-0.034965857665741555,-56.0
north dakota,0.10120428007648805,322.0,7,2011,47.9474348020668,221.0,3.0,7/2011,north dakota,0.10563955667913068,289.0,5,2016,37.4208183941634,29.0,79.0,5/2016,0.10812485743197613,-0.04289184169046551,0.2478781114401837,-58.0
north dakota,0.10120428007648805,322.0,7,2011,47.9474348020668,221.0,3.0,7/2011,north dakota,0.08379420144126026,623.0,1,2018,96.95920153436492,0.0,1665.0,1/2018,-0.6599949732430448,0.18877723932271354,-0.7041849847383364,-78.0
north dakota,0.10120428007648805,322.0,7,2011,47.9474348020668,221.0,3.0,7/2011,north dakota,0.08507196251255161,567.0,2,2018,31.564952210941282,0.0,668.0,2/2018,-0.5658077581833438,0.17364353309861807,0.4180579047188267,-79.0
north dakota,0.10120428007648805,322.0,7,2011,47.9474348020668,221.0,3.0,7/2011,north dakota,0.09298660362490149,407.0,4,2018,34.85838779956427,0.0,972.0,4/2018,-0.23426163989818669,0.08468561347154631,0.31881151138702535,-81.0
north carolina,0.10547621953700312,6387.0,7,2011,39.97314780910533,477.0,0.0,7/2011,north carolina,0.10582923240829992,6272.0,8,2011,36.740906093044494,404.0,0.0,8/2011,0.018169391531345436,-0.003341259740030206,0.08431718212888034,-1.0
north carolina,0.10547621953700312,6387.0,7,2011,39.97314780910533,477.0,0.0,7/2011,north carolina,0.10807987464341677,4395.0,2,2012,30.86704970067098,0.0,536.0,2/2012,0.37379714344231174,-0.024385013525419972,0.25851866169960463,-7.0
north carolina,0.10547621953700312,6387.0,7,2011,39.97314780910533,477.0,0.0,7/2011,north carolina,0.1143452184274028,3105.0,4,2012,35.97568912518899,13.0,182.0,4/2012,0.72125095919401,-0.08073658407946034,0.10536451565675602,-9.0
north carolina,0.10547621953700312,6387.0,7,2011,39.97314780910533,477.0,0.0,7/2011,north carolina,0.10390611869618088,4849.0,2,2013,72.46735014681312,0.0,649.0,2/2013,0.27549217645623697,0.01499773366231853,-0.5949281937076479,-19.0
north carolina,0.10547621953700312,6387.0,7,2011,39.97314780910533,477.0,0.0,7/2011,north carolina,0.11070074931417881,5237.0,8,2014,30.311842653716035,298.0,1.0,8/2014,0.19851585928210147,-0.04834508828822491,0.27666944110366903,-37.0
north carolina,0.10547621953700312,6387.0,7,2011,39.97314780910533,477.0,0.0,7/2011,north carolina,0.11211783516643249,4820.0,9,2014,27.879257715974614,200.0,10.0,9/2014,0.2814907465169431,-0.06106489765048852,0.36032496262541963,-38.0
north carolina,0.10547621953700312,6387.0,7,2011,39.97314780910533,477.0,0.0,7/2011,north carolina,0.10308878436696893,3990.0,11,2014,51.84502739659604,0.0,576.0,11/2014,0.47047344367768,0.022894919195911623,-0.2600511025272252,-40.0
north carolina,0.10547621953700312,6387.0,7,2011,39.97314780910533,477.0,0.0,7/2011,north carolina,0.10162937341507731,5598.0,12,2014,43.4305257328294,1.0,621.0,12/2014,0.13185528348619044,0.03715291849918307,-0.08295462784978352,-41.0
north carolina,0.10547621953700312,6387.0,7,2011,39.97314780910533,477.0,0.0,7/2011,north carolina,0.10324341061268723,5259.0,2,2016,49.90904516778264,0.0,609.0,2/2016,0.19432377997224504,0.02139611020316131,-0.22199432830259577,-55.0
north carolina,0.10547621953700312,6387.0,7,2011,39.97314780910533,477.0,0.0,7/2011,north carolina,0.10056127221702525,4077.0,11,2017,98.82132834424695,0.0,449.0,11/2017,0.44890325074233584,0.04771830475108557,-0.9051055314703944,-76.0
north carolina,0.10547621953700312,6387.0,7,2011,39.97314780910533,477.0,0.0,7/2011,north carolina,0.09462337468240922,5414.0,12,2017,92.34419369302047,0.0,700.0,12/2017,0.16527648338734274,0.10858098507362678,-0.8373149079108146,-77.0
north carolina,0.10547621953700312,6387.0,7,2011,39.97314780910533,477.0,0.0,7/2011,north carolina,0.10636319684629403,4648.0,2,2018,35.38621741232474,9.0,383.0,2/2018,0.31782765502984195,-0.00837410249466901,0.12188551822275906,-79.0
south carolina,0.11178241588347776,3520.0,7,2011,41.57003946458358,550.0,0.0,7/2011,south carolina,0.11323626401501699,3443.0,8,2011,35.25949977170108,506.0,0.0,8/2011,0.022117805253618974,-0.012922201506420036,0.16464471259659946,-1.0
south carolina,0.11178241588347776,3520.0,7,2011,41.57003946458358,550.0,0.0,7/2011,south carolina,0.11640747682488223,1820.0,10,2011,43.00693987133377,36.0,164.0,10/2011,0.6596244885213017,-0.04054250067518124,-0.033981792411217286,-3.0
south carolina,0.11178241588347776,3520.0,7,2011,41.57003946458358,550.0,0.0,7/2011,south carolina,0.11691912089678172,2153.0,2,2012,29.018843665876492,7.0,417.0,2/2012,0.49159877122777973,-0.044928154920979374,0.3594343020648244,-7.0
south carolina,0.11178241588347776,3520.0,7,2011,41.57003946458358,550.0,0.0,7/2011,south carolina,0.11955183082514795,1679.0,4,2012,40.28115706947823,53.0,84.0,4/2012,0.7402626115146019,-0.06719574164195809,0.03149590952145711,-9.0
south carolina,0.11178241588347776,3520.0,7,2011,41.57003946458358,550.0,0.0,7/2011,south carolina,0.11548202254881829,3384.0,1,2014,30.73327661904622,1.0,797.0,1/2014,0.03940254786602883,-0.032560602469327536,0.30203370609112307,-30.0
south carolina,0.11178241588347776,3520.0,7,2011,41.57003946458358,550.0,0.0,7/2011,south carolina,0.12382574835726455,1806.0,4,2014,48.99488926746167,42.0,101.0,4/2014,0.6673465346152121,-0.1023210556746507,-0.16433628939028752,-33.0
south carolina,0.11178241588347776,3520.0,7,2011,41.57003946458358,550.0,0.0,7/2011,south carolina,0.12348431245214257,3155.0,7,2014,26.344612342615655,434.0,0.0,7/2014,0.10947249361682929,-0.09955985687071754,0.4561159137109581,-36.0
south carolina,0.11178241588347776,3520.0,7,2011,41.57003946458358,550.0,0.0,7/2011,south carolina,0.12291466736460484,2962.0,8,2014,27.830284700613603,406.0,0.0,8/2014,0.1725962737643987,-0.09493608689534647,0.40125489714141666,-37.0
south carolina,0.11178241588347776,3520.0,7,2011,41.57003946458358,550.0,0.0,7/2011,south carolina,0.12287417026018703,2662.0,9,2014,27.811424972140124,274.0,0.0,9/2014,0.2793832696370859,-0.09460655927988904,0.40193279612427113,-38.0
south carolina,0.11178241588347776,3520.0,7,2011,41.57003946458358,550.0,0.0,7/2011,south carolina,0.12435785596588156,1898.0,10,2014,29.776097702820586,85.0,93.0,10/2014,0.6176602894222696,-0.10660907804740857,0.3336737214613209,-39.0
south carolina,0.11178241588347776,3520.0,7,2011,41.57003946458358,550.0,0.0,7/2011,south carolina,0.12151481355767832,2057.0,11,2014,46.918489065606366,0.0,479.0,11/2014,0.5372123789391856,-0.08348191118411458,-0.12103211829736311,-40.0
south carolina,0.11178241588347776,3520.0,7,2011,41.57003946458358,550.0,0.0,7/2011,south carolina,0.1163976953644958,2724.0,12,2014,41.73022550838977,6.0,504.0,12/2014,0.2563596013227398,-0.040458469377249145,-0.0038459959595543844,-41.0
south carolina,0.11178241588347776,3520.0,7,2011,41.57003946458358,550.0,0.0,7/2011,south carolina,0.11635738898704645,3101.0,1,2015,51.56037991858887,5.0,672.0,1/2015,0.1267363494916938,-0.04011212783146033,-0.215373843902587,-42.0
south carolina,0.11178241588347776,3520.0,7,2011,41.57003946458358,550.0,0.0,7/2011,south carolina,0.1233207693051126,3207.0,8,2015,73.76051029283849,446.0,0.0,8/2015,0.09312506889898789,-0.0982345748319326,-0.5734437948946638,-49.0
south carolina,0.11178241588347776,3520.0,7,2011,41.57003946458358,550.0,0.0,7/2011,south carolina,0.11475362290818743,2958.0,1,2016,50.754550991405566,5.0,694.0,1/2016,0.17394762532139765,-0.026233154176914467,-0.1996215859922602,-54.0
south carolina,0.11178241588347776,3520.0,7,2011,41.57003946458358,550.0,0.0,7/2011,south carolina,0.11698339590509733,2676.0,2,2016,46.280527925068704,2.0,490.0,2/2016,0.2741378473440238,-0.04547774293578388,-0.10734160684063235,-55.0
south carolina,0.11178241588347776,3520.0,7,2011,41.57003946458358,550.0,0.0,7/2011,south carolina,0.12518175427784572,1682.0,4,2016,32.01764099798746,40.0,102.0,4/2016,0.7384774280592494,-0.1132124489909151,0.2610926705294143,-57.0
south carolina,0.11178241588347776,3520.0,7,2011,41.57003946458358,550.0,0.0,7/2011,south carolina,0.12029934518241346,2040.0,11,2017,91.9644527595884,7.0,332.0,11/2017,0.5455111817538808,-0.0734289133106217,-0.7940224167193255,-76.0
south carolina,0.11178241588347776,3520.0,7,2011,41.57003946458358,550.0,0.0,7/2011,south carolina,0.11526677626662682,2598.0,12,2017,86.1511732177552,4.0,545.0,12/2017,0.30371907136159787,-0.030694968968928715,-0.7287238785786586,-77.0
south carolina,0.11178241588347776,3520.0,7,2011,41.57003946458358,550.0,0.0,7/2011,south carolina,0.12049536985384361,2256.0,2,2018,35.683736844062636,32.0,250.0,2/2018,0.44486765597419325,-0.07505706129305198,0.1526846682121787,-79.0
virginia,0.11473208836811911,4827.0,7,2011,41.91586313519671,423.0,0.0,7/2011,virginia,0.11378028146181826,3483.0,9,2011,32.55352131227267,145.0,30.0,9/2011,0.32633116529449163,0.008330511047733219,0.25277880595113117,-2.0
virginia,0.11473208836811911,4827.0,7,2011,41.91586313519671,423.0,0.0,7/2011,virginia,0.11394470978142243,2459.0,4,2012,33.56262453315712,3.0,288.0,4/2012,0.6744703934443003,0.0068864152786956515,0.22225126764381134,-9.0
virginia,0.11473208836811911,4827.0,7,2011,41.91586313519671,423.0,0.0,7/2011,virginia,0.09843027524756404,4680.0,1,2013,76.2239288761882,0.0,820.0,1/2013,0.030927046748800587,0.1532513120883744,-0.5980110902517897,-18.0
virginia,0.11473208836811911,4827.0,7,2011,41.91586313519671,423.0,0.0,7/2011,virginia,0.10441846641569248,3123.0,4,2013,61.11551416683178,5.0,265.0,4/2013,0.4354310783774143,0.09419320292113492,-0.3771013979063829,-21.0
virginia,0.11473208836811911,4827.0,7,2011,41.91586313519671,423.0,0.0,7/2011,virginia,0.09853083487287763,4753.0,2,2014,28.464463407720203,0.0,792.0,2/2014,0.015449159046483476,0.15223020051980501,0.3870079391153556,-31.0
virginia,0.11473208836811911,4827.0,7,2011,41.91586313519671,423.0,0.0,7/2011,virginia,0.11535367047624587,3864.0,8,2014,28.46036777464352,216.0,4.0,8/2014,0.2225222403280843,-0.005403060349367443,0.3871518353026145,-37.0
virginia,0.11473208836811911,4827.0,7,2011,41.91586313519671,423.0,0.0,7/2011,virginia,0.11214500339245904,2717.0,10,2014,30.851991858098284,23.0,225.0,10/2014,0.5746968262341452,0.022807037028934225,0.306463036221331,-39.0
virginia,0.11473208836811911,4827.0,7,2011,41.91586313519671,423.0,0.0,7/2011,virginia,0.11113804975027883,3506.0,11,2014,45.32803180914513,0.0,663.0,11/2014,0.3197493701793131,0.031826624091651455,-0.07826129445165371,-40.0
virginia,0.11473208836811911,4827.0,7,2011,41.91586313519671,423.0,0.0,7/2011,virginia,0.10552209521392385,5228.0,1,2015,51.902033325849494,0.0,975.0,1/2015,-0.07980363908361968,0.08367937980900918,-0.21369361677530785,-42.0
virginia,0.11473208836811911,4827.0,7,2011,41.91586313519671,423.0,0.0,7/2011,virginia,0.10237917999980665,4703.0,1,2016,49.90380804145439,0.0,976.0,1/2016,0.026024553715445008,0.11391637248572983,-0.1744329629106098,-54.0
virginia,0.11473208836811911,4827.0,7,2011,41.91586313519671,423.0,0.0,7/2011,virginia,0.10488833842938422,4602.0,2,2016,43.445446452761544,0.0,738.0,2/2016,0.047734165065181786,0.08970340333380006,-0.035841696122095236,-55.0
virginia,0.11473208836811911,4827.0,7,2011,41.91586313519671,423.0,0.0,7/2011,virginia,0.11666954502715253,3684.0,6,2016,37.677738760002306,224.0,2.0,6/2016,0.27022603828529546,-0.01674579306794481,0.106594914160971,-59.0
virginia,0.11473208836811911,4827.0,7,2011,41.91586313519671,423.0,0.0,7/2011,virginia,0.11125554366111028,3735.0,9,2016,30.824667380333384,227.0,7.0,9/2016,0.2564773380935752,0.030769993637862997,0.3073490919801865,-62.0
virginia,0.11473208836811911,4827.0,7,2011,41.91586313519671,423.0,0.0,7/2011,virginia,0.10729653882132835,3140.0,11,2017,94.18147801683816,0.0,559.0,11/2017,0.43000235675819387,0.06700335201195494,-0.8095591878330676,-76.0
virginia,0.11473208836811911,4827.0,7,2011,41.91586313519671,423.0,0.0,7/2011,virginia,0.10881888300343835,3782.0,3,2018,27.27441687575504,0.0,740.0,3/2018,0.24397218644209012,0.05291486772490964,0.4297151983412434,-80.0
west virginia,0.09693234061597297,1027.0,7,2011,42.353228365678014,332.0,0.0,7/2011,west virginia,0.10171723823514513,697.0,10,2011,36.59389088698647,4.0,382.0,10/2011,0.3876117991680343,-0.04818357382751931,0.14616333796793676,-3.0
west virginia,0.09693234061597297,1027.0,7,2011,42.353228365678014,332.0,0.0,7/2011,west virginia,0.09875973811123252,886.0,3,2012,35.03213451377122,23.0,388.0,3/2012,0.14768025932347725,-0.018676797003275028,0.18977887955546915,-8.0
west virginia,0.09693234061597297,1027.0,7,2011,42.353228365678014,332.0,0.0,7/2011,west virginia,0.09852512691117721,696.0,4,2012,36.486337648814,0.0,386.0,4/2012,0.3890475495941386,-0.01629839549108354,0.14910676926197838,-9.0
west virginia,0.09693234061597297,1027.0,7,2011,42.353228365678014,332.0,0.0,7/2011,west virginia,0.09384744839875267,1229.0,3,2013,81.39385239815869,0.0,865.0,3/2013,-0.17955889963747662,0.03234264111700807,-0.6532550980051364,-20.0
west virginia,0.09693234061597297,1027.0,7,2011,42.353228365678014,332.0,0.0,7/2011,west virginia,0.09579948484248069,830.0,4,2013,58.17317218149396,2.0,348.0,4/2013,0.2129715091379147,0.011755908165345932,-0.31737964059505386,-21.0
west virginia,0.09693234061597297,1027.0,7,2011,42.353228365678014,332.0,0.0,7/2011,west virginia,0.08934244352560532,1309.0,2,2014,30.95705893277812,0.0,946.0,2/2014,-0.24262155598134177,0.08153654929316685,0.3134436002893344,-31.0
west virginia,0.09693234061597297,1027.0,7,2011,42.353228365678014,332.0,0.0,7/2011,west virginia,0.09237987223853975,849.0,8,2014,30.35061699673326,169.0,3.0,8/2014,0.19033802361721086,0.04810409369820342,0.33322780210665726,-37.0
west virginia,0.09693234061597297,1027.0,7,2011,42.353228365678014,332.0,0.0,7/2011,west virginia,0.0941165067364544,693.0,10,2014,29.213918774837648,8.0,333.0,10/2014,0.393367210738655,0.029479767527483602,0.37139938271302514,-39.0
west virginia,0.09693234061597297,1027.0,7,2011,42.353228365678014,332.0,0.0,7/2011,west virginia,0.09048150123648355,1023.0,11,2014,43.844251563788006,0.0,797.0,11/2014,0.0039024439769317454,0.06886779211519038,-0.03459896825141345,-40.0
west virginia,0.09693234061597297,1027.0,7,2011,42.353228365678014,332.0,0.0,7/2011,west virginia,0.08843942485089269,1479.0,1,2015,51.433480081606355,0.0,1111.0,1/2015,-0.36472425278224163,0.09169536300143596,-0.19424467508421295,-42.0
west virginia,0.09693234061597297,1027.0,7,2011,42.353228365678014,332.0,0.0,7/2011,west virginia,0.1033459333520239,1430.0,1,2016,46.93587525014743,0.0,1142.0,1/2016,-0.3310325133253948,-0.06406872134171096,-0.10273766496143372,-54.0
west virginia,0.09693234061597297,1027.0,7,2011,42.353228365678014,332.0,0.0,7/2011,west virginia,0.11347166069112823,657.0,10,2016,29.79823022351056,23.0,241.0,10/2016,0.4467131914439478,-0.15753990450354288,0.35159564551218775,-63.0
west virginia,0.09693234061597297,1027.0,7,2011,42.353228365678014,332.0,0.0,7/2011,west virginia,0.10621689434067466,1092.0,3,2018,33.39838304990243,0.0,821.0,3/2018,-0.06136894637629213,-0.09146996087598577,0.23753716165597796,-80.0
alabama,0.115342365433907,3640.0,7,2011,46.93030635908703,510.0,0.0,7/2011,alabama,0.1188389645914594,2017.0,10,2011,33.3316448001621,36.0,186.0,10/2011,0.5903724226765746,-0.029864541595824894,0.34215641774423455,-3.0
alabama,0.115342365433907,3640.0,7,2011,46.93030635908703,510.0,0.0,7/2011,alabama,0.11510272015400502,2038.0,3,2012,35.9144550166939,111.0,140.0,3/2012,0.5800147468481163,0.0020798479227974944,0.26752379662765374,-8.0
alabama,0.115342365433907,3640.0,7,2011,46.93030635908703,510.0,0.0,7/2011,alabama,0.1157469986883342,1926.0,4,2012,30.35855536531395,72.0,84.0,4/2012,0.6365383682727155,-0.0035019670376574275,0.43558528987840467,-9.0
alabama,0.115342365433907,3640.0,7,2011,46.93030635908703,510.0,0.0,7/2011,alabama,0.10726121728086364,2830.0,1,2013,69.47669226647615,22.0,524.0,1/2013,0.25170696999350306,0.07263765396373206,-0.3923276754656688,-18.0
alabama,0.115342365433907,3640.0,7,2011,46.93030635908703,510.0,0.0,7/2011,alabama,0.10849873781121616,2532.0,3,2013,85.78923922189773,4.0,497.0,3/2013,0.36297417736671944,0.06116625649756436,-0.6032299238483277,-20.0
alabama,0.115342365433907,3640.0,7,2011,46.93030635908703,510.0,0.0,7/2011,alabama,0.11283931048147415,2014.0,4,2013,57.25183277194373,35.0,140.0,4/2013,0.5918608873522787,0.021940020804953657,-0.1987959976196407,-21.0
alabama,0.115342365433907,3640.0,7,2011,46.93030635908703,510.0,0.0,7/2011,alabama,0.10287561847842061,2944.0,12,2013,30.794101797873903,4.0,564.0,12/2013,0.21221448078201957,0.11438412541399777,0.4213404862140008,-29.0
alabama,0.115342365433907,3640.0,7,2011,46.93030635908703,510.0,0.0,7/2011,alabama,0.11296128295923445,2437.0,3,2014,49.53518090388537,11.0,429.0,3/2014,0.40121590700558013,0.020859665011682578,-0.05401948467399896,-32.0
alabama,0.115342365433907,3640.0,7,2011,46.93030635908703,510.0,0.0,7/2011,alabama,0.1138996326130999,3323.0,8,2014,28.683320246992565,431.0,0.0,8/2014,0.09111569227619214,0.012587151407641573,0.4923478800316928,-37.0
alabama,0.115342365433907,3640.0,7,2011,46.93030635908703,510.0,0.0,7/2011,alabama,0.11379276921585732,2135.0,10,2014,29.63070660075603,89.0,101.0,10/2014,0.5335170349680614,0.013525816064262241,0.45985244900747113,-39.0
alabama,0.115342365433907,3640.0,7,2011,46.93030635908703,510.0,0.0,7/2011,alabama,0.10754982301314067,2378.0,11,2014,42.64171071134171,1.0,522.0,11/2014,0.4257238833800591,0.06995058624566271,0.0958307588612212,-40.0
